Country Name,"Series Name","2020","2021","2022","2023"
Jordan,"GDP per capita (constant 2015 US$)","3784.76252307437","3845.8569750687","3891.21222579832","3974.95939367124"
Jordan,"GDP per capita growth (annual %)","-3.18443419178128","1.61422154288037","1.17932754711477","2.15221280704468"
Jordan,"Inflation, consumer prices (annual %)","0.333294350628378","1.34609377243118","4.22915568897117","2.08486986327134"
Jordan,"Gini index","..","..","..",".."
Jordan,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Kazakhstan,"GDP (constant 2015 US$)","205829267103.2","214679925583.069","221549683201.099","232848717043.771"
Kazakhstan,"GDP per capita (constant 2015 US$)","10974.2446417632","11186.2822816204","11283.4160946866","11700.8364821966"
Kazakhstan,"GDP per capita growth (annual %)","-3.75798345050126","1.93213881026735","0.868329715100032","3.69941499991806"
Kazakhstan,"Inflation, consumer prices (annual %)","6.71815454861464","8.04147134028396","15.0278644440851","14.7249900200331"
Kazakhstan,"Gini index","28.7","29.2","..",".."
Kazakhstan,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Kenya,"GDP (constant 2015 US$)","84035138346.859","90413816676.9795","94795844230.4786","99939292457.5"
Kenya,"GDP per capita (constant 2015 US$)","1616.50240405855","1705.7403896308","1754.58548035889","1813.76097266007"
Kenya,"GDP per capita growth (annual %)","-2.25697950274444","5.52043630422037","2.86357121077884","3.372619514045"
Kenya,"Inflation, consumer prices (annual %)","5.40516207933392","6.10793603659176","7.65986268272224","7.67139634029402"
Kenya,"Gini index","36.2","38.7","..",".."
Kenya,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3.5","4","4","4"
Kiribati,"GDP (constant 2015 US$)","225807678.072349","245474798.420586","254944152.66233","265870330.633572"
Kiribati,"GDP per capita (constant 2015 US$)","1785.56319296829","1904.76588311518","1942.69806649544","1991.31431399897"
Kiribati,"GDP per capita growth (annual %)","-2.38679824665448","6.67591551037347","1.99143546808081","2.50251175630348"
Kiribati,"Inflation, consumer prices (annual %)","2.5532455441463","2.05361676773907","..",".."
Kiribati,"Gini index","..","..","..",".."
Kiribati,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3","3","3","3"
"Korea, Dem. People's Rep.","GDP (constant 2015 US$)","..","..","..",".."
"Korea, Dem. People's Rep.","GDP per capita (constant 2015 US$)","..","..","..",".."
"Korea, Dem. People's Rep.","GDP per capita growth (annual %)","..","..","..",".."
"Korea, Dem. People's Rep.","Inflation, consumer prices (annual %)","..","..","..",".."
"Korea, Dem. People's Rep.","Gini index","..","..","..",".."
"Korea, Dem. People's Rep.","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
"Korea, Rep.","GDP (constant 2015 US$)","1626525694049.93","1696543311942.81","1740868427277.01","1764487367948.7"
"Korea, Rep.","GDP per capita (constant 2015 US$)","31378.1579340648","32771.0724243229","33690.3788793046","34121.0211756766"
"Korea, Rep.","GDP per capita growth (annual %)","-0.846212237799236","4.43912129317819","2.80523762871836","1.2782352431086"
"Korea, Rep.","Inflation, consumer prices (annual %)","0.537288023411737","2.49833333333339","5.08951365062842","3.5974562502901"
"Korea, Rep.","Gini index","32.7","32.9","..",".."
"Korea, Rep.","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Kosovo,"GDP (constant 2015 US$)","7144396206.5298","7912108452.01596","8250627894.09353","8526025165.23204"
Kosovo,"GDP per capita (constant 2015 US$)","3990.9862599761","4429.97766677751","4666.41775009447","4854.3335105348"
Kosovo,"GDP per capita growth (annual %)","-5.40663811962673","10.9995719906095","5.33727483752655","4.02698109136337"
Kosovo,"Inflation, consumer prices (annual %)","0.198227922994854","3.35369139207997","11.5805104542012","4.94422709645871"
Kosovo,"Gini index","..","..","..",".."
Kosovo,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3.5","3.5","3.5","3.5"
Kuwait,"GDP (constant 2015 US$)","110551385167.158","112428132931.438","119329255932.766","116668101996.922"
Kuwait,"GDP per capita (constant 2015 US$)","25353.2404422938","26452.9687748231","27953.3394253627","27068.4869142309"
Kuwait,"GDP per capita growth (annual %)","-3.52185532178706","4.3376243562723","5.67184221669513","-3.16546262207557"
Kuwait,"Inflation, consumer prices (annual %)","2.101729548274","3.42362947609188","3.98064961990313","3.64216403030709"
Kuwait,"Gini index","..","..","..",".."
Kuwait,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Kyrgyz Republic,"GDP (constant 2015 US$)","7354379549.41978","7759385792.10421","8455209116.53133","8975322159.94048"
Kyrgyz Republic,"GDP per capita (constant 2015 US$)","1117.70384799462","1145.56733576995","1212.23374048823","1263.98746055944"
Kyrgyz Republic,"GDP per capita growth (annual %)","-8.89454688284506","2.49292223743613","5.8195099176309","4.26928556289565"
Kyrgyz Republic,"Inflation, consumer prices (annual %)","6.32542296338078","11.9050398185147","13.9229093174176","10.7532770416742"
Kyrgyz Republic,"Gini index","29","28.8","26.4",".."
Kyrgyz Republic,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3","3","3","3"
Lao PDR,"GDP (constant 2015 US$)","18584864138.19","19054754737.3799","19570648221.6862","20303702352.295"
Lao PDR,"GDP per capita (constant 2015 US$)","2539.12433769357","2566.27723361315","2599.2048876829","2659.71838486483"
Lao PDR,"GDP per capita growth (annual %)","-0.970941437736954","1.06938031810783","1.28309029275829","2.32815417779044"
Lao PDR,"Inflation, consumer prices (annual %)","5.10407262959919","3.75562036658877","22.9562225132056","31.2301341732646"
Lao PDR,"Gini index","..","..","..",".."
Lao PDR,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3.5","3.5","3.5","3.5"
Latvia,"GDP (constant 2015 US$)","29100311861.9027","31059267821.5902","31976985875.8902","31886638241.2066"
Latvia,"GDP per capita (constant 2015 US$)","15312.3350649782","16481.5243496066","17014.6190935484","16945.2043264018"
Latvia,"GDP per capita growth (annual %)","-2.83485280722716","7.63560410392657","3.23449902226096","-0.407971326098462"
Latvia,"Inflation, consumer prices (annual %)","0.219064904842156","3.27582937431156","17.3102830198815","8.93804623316637"
Latvia,"Gini index","35.7","34.3","..",".."
Latvia,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Lebanon,"GDP (constant 2015 US$)","36728167162.8739","34156740537.1604","33944395264.1769",".."
Lebanon,"GDP per capita (constant 2015 US$)","6485.72603986915","6107.45470909137","6183.24391454255",".."
Lebanon,"GDP per capita growth (annual %)","-19.7484284750453","-5.83236677671033","1.2409294716236",".."
Lebanon,"Inflation, consumer prices (annual %)","84.8643330472041","154.756096023393","171.205491336641","221.341644023365"
Lebanon,"Gini index","..","..","..",".."
Lebanon,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Lesotho,"GDP (constant 2015 US$)","2128427544.13732","2167860464.08427","2195728399.76541","2215449329.50896"
Lesotho,"GDP per capita (constant 2015 US$)","944.247169219343","950.210025748611","952.252837819612","950.706868980527"
Lesotho,"GDP per capita growth (annual %)","-8.62458696450055","0.631493185645155","0.214985320681322","-0.162348567280162"
Lesotho,"Inflation, consumer prices (annual %)","4.97809676252309","6.04774591950676","8.27180389943028","6.34221743124953"
Lesotho,"Gini index","..","..","..",".."
Lesotho,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3.5","3.5","3.5","3.5"
Liberia,"GDP (constant 2015 US$)","3115556299.79146","3270920145.66908","3428189426.39464","3589692300.47708"
Liberia,"GDP per capita (constant 2015 US$)","612.38424757045","629.820554654024","646.501161656649","662.503236758364"
Liberia,"GDP per capita growth (annual %)","-4.93320227308388","2.84728210314857","2.64846977116963","2.47518118307937"
Liberia,"Inflation, consumer prices (annual %)","..","..","..",".."
Liberia,"Gini index","..","..","..",".."
Liberia,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3","3","3","3"
Libya,"GDP (constant 2015 US$)","26892811063.7348","68171296922.0618","69082166408.4813","67926705038.7288"
Libya,"GDP per capita (constant 2015 US$)","4041.63593005993","10121.5283234916","10140.7381704001","9861.04514419466"
Libya,"GDP per capita growth (annual %)","-58.8497747099143","150.43147128152","0.189791959222589","-2.75811308314613"
Libya,"Inflation, consumer prices (annual %)","1.44703656998741","2.86833027751019","4.51030149235703","2.37317531435169"
Libya,"Gini index","..","..","..",".."
Libya,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Liechtenstein,"GDP (constant 2015 US$)","..","..","..",".."
Liechtenstein,"GDP per capita (constant 2015 US$)","..","..","..",".."
Liechtenstein,"GDP per capita growth (annual %)","..","..","..",".."
Liechtenstein,"Inflation, consumer prices (annual %)","..","..","..",".."
Liechtenstein,"Gini index","..","..","..",".."
Liechtenstein,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Lithuania,"GDP (constant 2015 US$)","48204901155.2597","51234439417.266","52484649637.5511","52308255949.6609"
Lithuania,"GDP per capita (constant 2015 US$)","17247.5436933039","18292.5328507872","18535.0779663478","18213.8342529906"
Lithuania,"GDP per capita growth (annual %)","-0.0513690845085932","6.05877089552746","1.32592417648803","-1.7331662372312"
Lithuania,"Inflation, consumer prices (annual %)","1.19989444983569","4.68354420903453","19.7050461518394","9.11731962390475"
Lithuania,"Gini index","36","36.7","..",".."
Lithuania,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Luxembourg,"GDP (constant 2015 US$)","65951935965.6765","70679635853.8902","71655146215.6371","70870003856.6378"
Luxembourg,"GDP per capita (constant 2015 US$)","104616.03467801","110425.88843286","109714.924316129","105996.661496663"
Luxembourg,"GDP per capita growth (annual %)","-2.54734610654114","5.55350216888992","-0.643838258238688","-3.38902190622011"
Luxembourg,"Inflation, consumer prices (annual %)","0.819957302127036","2.52692009066166","6.33600807777919","3.74140361983136"
Luxembourg,"Gini index","33.4","32.7","..",".."
Luxembourg,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
"Macao SAR, China","GDP (constant 2015 US$)","23271131888.5223","28748124711.4672","22595465267.459","40792546071.1855"
"Macao SAR, China","GDP per capita (constant 2015 US$)","34410.3457997943","41869.8392405949","32503.6038302382","57931.6963756044"
"Macao SAR, China","GDP per capita growth (annual %)","-55.1886811818336","21.6780542811206","-22.3698862480362","78.2316098798569"
"Macao SAR, China","Inflation, consumer prices (annual %)","0.811410511491235","0.0264543647054816","1.04502802369988",".."
"Macao SAR, China","Gini index","..","..","..",".."
"Macao SAR, China","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Madagascar,"GDP (constant 2015 US$)","12245161113.1284","12947986307.5875","13439517645.879","13975132286.3805"
Madagascar,"GDP per capita (constant 2015 US$)","433.838239991494","447.78467591887","453.858147011652","460.834128797962"
Madagascar,"GDP per capita growth (annual %)","-9.41452977174291","3.21466266497153","1.35633741380686","1.53704011534042"
Madagascar,"Inflation, consumer prices (annual %)","4.20179312190557","5.81225118787715","8.16059031991844","9.87432675044888"
Madagascar,"Gini index","..","..","..",".."
Madagascar,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3","3","3","3"
Malawi,"GDP (constant 2015 US$)","10905081272.332","11205123962.9589","11308597648.7498","11482709535.2282"
Malawi,"GDP per capita (constant 2015 US$)","562.783038786531","563.361956276702","554.198577201705","548.578546306431"
Malawi,"GDP per capita growth (annual %)","-1.8515997803496","0.102866904343713","-1.62655269368194","-1.01408251959977"
Malawi,"Inflation, consumer prices (annual %)","8.62551469650552","9.33014410835212","20.953969729969","28.7897428247298"
Malawi,"Gini index","..","..","..",".."
Malawi,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3.5","3.5","3.5","3"
Malaysia,"GDP (constant 2015 US$)","344706479641.244","356073661872.224","386875259314.187","401113360563.35"
Malaysia,"GDP per capita (constant 2015 US$)","10382.7274795282","10605.6769579889","11399.397137351","11691.3612742999"
Malaysia,"GDP per capita growth (annual %)","-6.58445333067471","2.14731128116709","7.48391811768509","2.56122436503439"
Malaysia,"Inflation, consumer prices (annual %)","-1.1387021539305","2.47710241465447","3.37869862549928","2.48886560125754"
Malaysia,"Gini index","..","40.7","..",".."
Malaysia,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Maldives,"GDP (constant 2015 US$)","3685591962.05463","5074588091.71991","5780294635.25792","6009933940.43722"
Maldives,"GDP per capita (constant 2015 US$)","7164.30738408638","9731.55618146829","11035.5824700841","11534.9169043805"
Maldives,"GDP per capita growth (annual %)","-34.2038639987036","35.8338728330443","13.3999769851713","4.52476736638083"
Maldives,"Inflation, consumer prices (annual %)","-1.36977425569811","0.543149688737013","2.33314337624567","2.92746542425035"
Maldives,"Gini index","..","..","..",".."
Maldives,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","4","3.5","3.5","3.5"
Mali,"GDP (constant 2015 US$)","15830713976.5248","16313964499.5084","16880866888.027","17764846569.9808"
Mali,"GDP per capita (constant 2015 US$)","745.885984785402","744.760427319594","747.152926472819","762.646041430639"
Mali,"GDP per capita growth (annual %)","-4.29096596011043","-0.150902080045483","0.32124412971784","2.07362032709415"
Mali,"Inflation, consumer prices (annual %)","0.438088940320668","3.92560283104276","9.62147608489072","2.05880228274214"
Mali,"Gini index","..","35.7","..",".."
Mali,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3.5","3","3","3"
Malta,"GDP (constant 2015 US$)","13435333893.8225","15116624479.4932","16337373402.6941","17254541747.1569"
Malta,"GDP per capita (constant 2015 US$)","26071.2199006125","29152.5072116366","30760.6355007204","31189.6332109398"
Malta,"GDP per capita growth (annual %)","-10.1653346153905","11.8187308563635","5.51626066811126","1.39463214343989"
Malta,"Inflation, consumer prices (annual %)","0.638544956776712","1.49789217934724","6.15375621933037","5.09396758978883"
Malta,"Gini index","31.4","..","..",".."
Malta,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Marshall Islands,"GDP (constant 2015 US$)","219930511.474609","222376800.537109","220874588.012695","228000000"
Marshall Islands,"GDP per capita (constant 2015 US$)","5066.00583867987","5288.39002466371","5313.44482697912","5429.08848461758"
Marshall Islands,"GDP per capita growth (annual %)","0.0968588268346764","4.3897341034608","0.473769941297064","2.17643471239751"
Marshall Islands,"Inflation, consumer prices (annual %)","..","..","..",".."
Marshall Islands,"Gini index","..","..","..",".."
Marshall Islands,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3","3","3","3"
Mauritania,"GDP (constant 2015 US$)","7145411799.62139","7198481880.56977","7658250580.82689","7917371715.89145"
Mauritania,"GDP per capita (constant 2015 US$)","1588.36203400464","1559.80984520601","1616.98180328468","1628.08752310389"
Mauritania,"GDP per capita growth (annual %)","-2.90235981873887","-1.79758695985929","3.66531588798338","0.686817860080453"
Mauritania,"Inflation, consumer prices (annual %)","2.3856948845632","3.56516484650185","9.52526628622843","4.95305034506872"
Mauritania,"Gini index","..","..","..",".."
Mauritania,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3","3","3","3"
Mauritius,"GDP (constant 2015 US$)","11853530018.6947","12257000314.8444","13345407870.5052","14273219058.5629"
Mauritius,"GDP per capita (constant 2015 US$)","9362.87435896817","9679.12123882353","10570.4275252848","11318.6003139968"
Mauritius,"GDP per capita growth (annual %)","-14.5484955921362","3.37766873430745","9.20854553289617","7.07798040261261"
Mauritius,"Inflation, consumer prices (annual %)","2.5808007718283","4.02852888157376","10.7737512242899","7.05298238454743"
Mauritius,"Gini index","..","..","..",".."
Mauritius,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Mexico,"GDP (constant 2015 US$)","1169144480610.22","1236244118120.97","1285063398333.68","1326554712608.33"
Mexico,"GDP per capita (constant 2015 US$)","9279.04949552593","9756.85862179455","10078.6025419466","10326.9538532988"
Mexico,"GDP per capita growth (annual %)","-9.28666749671056","5.14933266062441","3.29761793855816","2.46414431285061"
Mexico,"Inflation, consumer prices (annual %)","3.39683415570006","5.68920847683753","7.8962761916855","5.52796087314389"
Mexico,"Gini index","44.6","..","43.5",".."
Mexico,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
"Micronesia, Fed. Sts.","GDP (constant 2015 US$)","327183161.841845","336344290.373416","333726825.078682","336344290.373416"
"Micronesia, Fed. Sts.","GDP per capita (constant 2015 US$)","2918.51606374186","2973.05150996116","2923.22295188222","2919.04716355461"
"Micronesia, Fed. Sts.","GDP per capita growth (annual %)","-2.59656214723951","1.8686018863088","-1.67600722395809","-0.142848780142486"
"Micronesia, Fed. Sts.","Inflation, consumer prices (annual %)","0.554594630853174","3.19128406597466","5.40874375479067",".."
"Micronesia, Fed. Sts.","Gini index","..","..","..",".."
"Micronesia, Fed. Sts.","CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3","3","3","3"
Moldova,"GDP (constant 2015 US$)","8403210632.93021","9573777856.36482","9093606720.69544","9164831732.38352"
Moldova,"GDP per capita (constant 2015 US$)","3188.91691602699","3688.16729442144","3581.71972547709","3685.25670501181"
Moldova,"GDP per capita growth (annual %)","-7.26326976771907","15.6557976122015","-2.88619144541929","2.8907057913618"
Moldova,"Inflation, consumer prices (annual %)","3.76597122245351","5.10641129002841","28.7372976766235","13.4170104381299"
Moldova,"Gini index","..","25.7","..",".."
Moldova,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Monaco,"GDP (constant 2015 US$)","6159422994.34281","7506326878.49469","8339290931.81964",".."
Monaco,"GDP per capita (constant 2015 US$)","166822.571755127","204610.120440895","228667.935282559",".."
Monaco,"GDP per capita growth (annual %)","-12.7472194563414","22.6513404560356","11.757881179007",".."
Monaco,"Inflation, consumer prices (annual %)","..","..","..",".."
Monaco,"Gini index","..","..","..",".."
Monaco,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Mongolia,"GDP (constant 2015 US$)","13528524951.0287","13749955731.6936","14441951078.838","15456208129.696"
Mongolia,"GDP per capita (constant 2015 US$)","4106.60268340307","4107.18372095123","4249.67501406205","4483.75520166213"
Mongolia,"GDP per capita growth (annual %)","-6.35124060523478","0.0141488620388373","3.46931870575813","5.50819031633058"
Mongolia,"Inflation, consumer prices (annual %)","3.79604026111247","7.35281243380219","15.1479560897226","10.3475831314339"
Mongolia,"Gini index","..","..","31.4",".."
Mongolia,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Montenegro,"GDP (constant 2015 US$)","4048142110.54292","4576160079.60802","4869340027.24234","5160619234.92778"
Montenegro,"GDP per capita (constant 2015 US$)","6515.53680560451","7390.30811727832","7889.23763310614","8375.22211138647"
Montenegro,"GDP per capita growth (annual %)","-15.2084745840286","13.4259284810017","6.75113280678158","6.16009430671684"
Montenegro,"Inflation, consumer prices (annual %)","-0.255655699848551","2.41080198403165","13.0403036347004","8.58476910455403"
Montenegro,"Gini index","35.4","34.3","..",".."
Montenegro,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Morocco,"GDP (constant 2015 US$)","114775951852.213","123982113010.809","125542482435.602","129532155782.894"
Morocco,"GDP per capita (constant 2015 US$)","3081.662109375","3293.703125","3300.7998046875","3370.83642578125"
Morocco,"GDP per capita growth (annual %)","-8.16396528551064","6.88073133381511","0.215470437836871","2.12180537991193"
Morocco,"Inflation, consumer prices (annual %)","0.705968661338261","1.40195883962006","6.65704202759067","6.09114152504141"
Morocco,"Gini index","..","..","..",".."
Morocco,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Mozambique,"GDP (constant 2015 US$)","18217911538.8922","18651030678.4388","19464178351.4743","20437391974.13"
Mozambique,"GDP per capita (constant 2015 US$)","584.314962076344","581.444300104411","590.368908379987","602.919979362696"
Mozambique,"GDP per capita growth (annual %)","-4.04764247977863","-0.491286747430209","1.5349033903975","2.12597086407382"
Mozambique,"Inflation, consumer prices (annual %)","3.48393567493209","6.40847652975692","10.2794018093421","7.12697482131851"
Mozambique,"Gini index","..","..","..",".."
Mozambique,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3.5","3.5","3.5","3.5"
Myanmar,"GDP (constant 2015 US$)","68991135073.5064","60700903302.881","63151698289.3327","63784628823.7795"
Myanmar,"GDP per capita (constant 2015 US$)","1291.40780889804","1128.30976104801","1165.60552269408","1168.68760910701"
Myanmar,"GDP per capita growth (annual %)","-9.70037122578579","-12.6294766630845","3.30545413445927","0.264419338525528"
Myanmar,"Inflation, consumer prices (annual %)","..","..","..",".."
Myanmar,"Gini index","..","..","..",".."
Myanmar,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","2.5","2","2","2"
Namibia,"GDP (constant 2015 US$)","10335184546.1643","10707646943.9364","11280470086.908","11749736033.6795"
Namibia,"GDP per capita (constant 2015 US$)","4152.1806478348","4232.01893639407","4394.39709939339","4511.88939658345"
Namibia,"GDP per capita growth (annual %)","-9.66882120600128","1.92280383082317","3.83689594587877","2.67368411485332"
Namibia,"Inflation, consumer prices (annual %)","2.20938236933469","3.61690530108814","6.08128114112413","5.87993463284275"
Namibia,"Gini index","..","..","..",".."
Namibia,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Nauru,"GDP (constant 2015 US$)","90474246.568973","97487754.0549406","99591806.3007301","100293157.049327"
Nauru,"GDP per capita (constant 2015 US$)","7346.67044815047","7792.16322076098","7861.68347811258","7847.66487083935"
Nauru,"GDP per capita growth (annual %)","0.0654089980523906","6.06387309400364","0.89218173929379","-0.178315589940198"
Nauru,"Inflation, consumer prices (annual %)","..","..","..",".."
Nauru,"Gini index","..","..","..",".."
Nauru,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Nepal,"GDP (constant 2015 US$)","29880069318.7261","31325711777.1674","33089761145.0969","33735853500.29"
Nepal,"GDP per capita (constant 2015 US$)","1018.10791076278","1042.97397202867","1083.22037768939","1091.89569141093"
Nepal,"GDP per capita growth (annual %)","-4.08656859188451","2.44237973234667","3.85881208353065","0.800881695010574"
Nepal,"Inflation, consumer prices (annual %)","5.05236655289212","4.14968003360264","7.6507917679853","7.11475951738199"
Nepal,"Gini index","..","..","30",".."
Nepal,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3.5","3.5","3.5","3.5"
Netherlands,"GDP (constant 2015 US$)","807597591789.77","857602880650.928","894727808846.024","895765770359.845"
Netherlands,"GDP per capita (constant 2015 US$)","46303.21886247","48913.5189902522","50546.7893728169","50100.1913678873"
Netherlands,"GDP per capita growth (annual %)","-4.41855550924734","5.63740532928256","3.33909809860577","-0.883533871232913"
Netherlands,"Inflation, consumer prices (annual %)","1.27246037789161","2.67572008805385","10.0012078753473","3.83839354342808"
Netherlands,"Gini index","26","25.7","..",".."
Netherlands,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
New Caledonia,"GDP (constant 2015 US$)","..","..","..",".."
New Caledonia,"GDP per capita (constant 2015 US$)","..","..","..",".."
New Caledonia,"GDP per capita growth (annual %)","-2.34239339004978","-1.85017197143804","3.95173002619944",".."
New Caledonia,"Inflation, consumer prices (annual %)","..","..","..",".."
New Caledonia,"Gini index","..","..","..",".."
New Caledonia,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
New Zealand,"GDP (constant 2015 US$)","201554239788.002","210717394654.719","216564470789.24","217933683113.807"
New Zealand,"GDP per capita (constant 2015 US$)","39596.5266174221","41225.7927835812","42320.892439076","41724.968527083"
New Zealand,"GDP per capita growth (annual %)","-2.59630156645085","4.11466940497311","2.65634589792765","-1.40810809424879"
New Zealand,"Inflation, consumer prices (annual %)","1.71456170007245","3.94112060778728","7.17222476016441","5.73316283034957"
New Zealand,"Gini index","..","..","..",".."
New Zealand,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Nicaragua,"GDP (constant 2015 US$)","12866554084.9251","14193796833.0923","14726388508.1521","15399345045.3421"
Nicaragua,"GDP per capita (constant 2015 US$)","1904.49290359384","2071.92379478002","2119.39517922306","2185.44813460409"
Nicaragua,"GDP per capita growth (annual %)","-3.09282801420842","8.79136335295559","2.29117424890981","3.11659458455702"
Nicaragua,"Inflation, consumer prices (annual %)","3.68181341625572","4.92841396948968","10.4674244465991","8.38765854872536"
Nicaragua,"Gini index","..","..","..",".."
Nicaragua,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3","2.5","2.5","2.5"
Niger,"GDP (constant 2015 US$)","12646096746.8881","12821067681.4111","14346774735.5026","14705444103.8902"
Niger,"GDP per capita (constant 2015 US$)","519.696077799466","507.710324511201","547.420151334177","540.584824310098"
Niger,"GDP per capita growth (annual %)","-0.237758332108058","-2.30630050913916","7.82135499434773","-1.24864366198784"
Niger,"Inflation, consumer prices (annual %)","2.8981937602627","3.83786802840501","4.22621791916393","3.70097316425842"
Niger,"Gini index","..","32.9","..",".."
Niger,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3.5","3","3","3.5"
Nigeria,"GDP (constant 2015 US$)","500232309808.216","518476715283.896","535335926240.996","550647684655.998"
Nigeria,"GDP per capita (constant 2015 US$)","2401.1834151547","2429.58529026503","2449.58798087473","2460.39449557057"
Nigeria,"GDP per capita growth (annual %)","-4.1620592907919","1.18282822257881","0.823296497959916","0.441156422231643"
Nigeria,"Inflation, consumer prices (annual %)","13.2460234276597","16.9528457221608","18.8471877843274","24.6595502031139"
Nigeria,"Gini index","..","..","..",".."
Nigeria,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","3.5","3.5","3.5","3"
North Macedonia,"GDP (constant 2015 US$)","10661068595.4055","11141955229.994","11389496636.6136","11506514048.907"
North Macedonia,"GDP per capita (constant 2015 US$)","5743.72649424581","6064.92315120022","6217.95164120428","6350.24340716068"
North Macedonia,"GDP per capita growth (annual %)","-3.65436823824773","5.59213007924724","2.52317277876426","2.12757791617015"
North Macedonia,"Inflation, consumer prices (annual %)","1.20007348888487","3.23074912132919","14.2047173195833","9.36187249769016"
North Macedonia,"Gini index","..","..","..",".."
North Macedonia,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Northern Mariana Islands,"GDP (constant 2015 US$)","729103030.30303","..","..",".."
Northern Mariana Islands,"GDP per capita (constant 2015 US$)","14703.5116119755","..","..",".."
Northern Mariana Islands,"GDP per capita growth (annual %)","-29.2965469244041","..","..",".."
Northern Mariana Islands,"Inflation, consumer prices (annual %)","..","..","..",".."
Northern Mariana Islands,"Gini index","..","..","..",".."
Northern Mariana Islands,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Norway,"GDP (constant 2015 US$)","405005642244.497","420836044228.583","433484840343.081","435713464916.813"
Norway,"GDP per capita (constant 2015 US$)","75287.2059530897","77812.7115682103","79434.6256451575","78939.4047672371"
Norway,"GDP per capita growth (annual %)","-1.85769610859076","3.35449507409562","2.08438190143963","-0.623432003233276"
Norway,"Inflation, consumer prices (annual %)","1.28658490708005","3.48388055266678","5.76412317852272","5.51784987104659"
Norway,"Gini index","..","..","..",".."
Norway,"CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)","..","..","..",".."
Oman,"GDP (constant 2015 US$)","80246616464.6549","82728063877.9983","86294680434.9241","87416511280.5781"
Oman,"GDP per capita (constant 2015 US$)","17662.242841682","18300.7619953758","18856.8752373478","18821.9818345292"
Oman,"GDP per capita growth (annual %)","-2.11716850954581","3.61516461650578","3.0387436441855","-0.185043398650947"
